depth,final_test_acc,final_val_acc,coef1,coef2,coef3,coef4,coef5
4,0.11711711711711711,0.6825938566552902,0.0,0.0,0.1,0.0,0.9
4,0.24324324324324326,0.6723549488054608,0.0,0.0,0.1,0.0,1.0
4,0.26126126126126126,0.6791808873720137,0.0,0.0,0.2,0.0,0.7000000000000001
4,0.3063063063063063,0.7098976109215017,0.0,0.0,0.2,0.0,0.8
4,0.6756756756756757,0.6723549488054608,0.0,0.0,0.2,0.1,0.6000000000000001
4,0.5765765765765766,0.6518771331058021,0.0,0.0,0.2,0.1,0.8
4,0.26126126126126126,0.6791808873720137,0.0,0.0,0.30000000000000004,0.0,0.7000000000000001
4,0.24324324324324326,0.6791808873720137,0.0,0.0,0.30000000000000004,0.1,0.7000000000000001
4,0.27927927927927926,0.6723549488054608,0.0,0.0,0.30000000000000004,0.2,0.6000000000000001
4,0.5135135135135135,0.6518771331058021,0.0,0.0,0.30000000000000004,0.5,0.2
4,0.27927927927927926,0.6723549488054608,0.0,0.0,0.4,0.0,0.5
4,0.26126126126126126,0.6723549488054608,0.0,0.0,0.4,0.0,0.6000000000000001
4,0.27927927927927926,0.6791808873720137,0.0,0.0,0.4,0.1,0.4
4,0.24324324324324326,0.6791808873720137,0.0,0.0,0.4,0.1,0.5
4,0.2882882882882883,0.6791808873720137,0.0,0.0,0.4,0.1,0.6000000000000001
4,0.6486486486486487,0.689419795221843,0.0,0.0,0.4,0.30000000000000004,0.4
4,0.5765765765765766,0.658703071672355,0.0,0.0,0.4,0.4,0.1
4,0.26126126126126126,0.6791808873720137,0.0,0.0,0.5,0.0,0.4
4,0.27927927927927926,0.7201365187713311,0.0,0.0,0.5,0.0,0.6000000000000001
4,0.26126126126126126,0.6723549488054608,0.0,0.0,0.5,0.1,0.30000000000000004
4,0.26126126126126126,0.6791808873720137,0.0,0.0,0.5,0.1,0.4
4,0.27927927927927926,0.6621160409556314,0.0,0.0,0.5,0.2,0.30000000000000004
4,0.26126126126126126,0.6791808873720137,0.0,0.0,0.5,0.2,0.4
4,0.5765765765765766,0.658703071672355,0.0,0.0,0.5,0.30000000000000004,0.1
4,0.26126126126126126,0.6791808873720137,0.0,0.0,0.6000000000000001,0.0,0.30000000000000004
4,0.26126126126126126,0.6791808873720137,0.0,0.0,0.6000000000000001,0.0,0.4
4,0.26126126126126126,0.6791808873720137,0.0,0.0,0.6000000000000001,0.0,0.5
4,0.2702702702702703,0.6757679180887372,0.0,0.0,0.6000000000000001,0.1,0.30000000000000004
4,0.26126126126126126,0.6791808873720137,0.0,0.0,0.6000000000000001,0.1,0.4
4,0.36036036036036034,0.6791808873720137,0.0,0.0,0.6000000000000001,0.2,0.2
4,0.26126126126126126,0.6791808873720137,0.0,0.0,0.6000000000000001,0.2,0.30000000000000004
4,0.3153153153153153,0.658703071672355,0.0,0.0,0.6000000000000001,0.30000000000000004,0.1
4,0.26126126126126126,0.6723549488054608,0.0,0.0,0.6000000000000001,0.30000000000000004,0.2
4,0.26126126126126126,0.6791808873720137,0.0,0.0,0.6000000000000001,0.4,0.1
4,0.3153153153153153,0.6825938566552902,0.0,0.0,0.7000000000000001,0.0,0.2
4,0.26126126126126126,0.6791808873720137,0.0,0.0,0.7000000000000001,0.0,0.30000000000000004
4,0.2882882882882883,0.6518771331058021,0.0,0.0,0.7000000000000001,0.1,0.1
4,0.24324324324324326,0.6757679180887372,0.0,0.0,0.7000000000000001,0.1,0.2
4,0.34234234234234234,0.6791808873720137,0.0,0.0,0.7000000000000001,0.1,0.30000000000000004
4,0.46846846846846846,0.6655290102389079,0.0,0.0,0.7000000000000001,0.2,0.1
4,0.27927927927927926,0.6791808873720137,0.0,0.0,0.7000000000000001,0.2,0.2
4,0.35135135135135137,0.6723549488054608,0.0,0.0,0.7000000000000001,0.30000000000000004,0.1
4,0.26126126126126126,0.6791808873720137,0.0,0.0,0.8,0.0,0.1
4,0.2702702702702703,0.6791808873720137,0.0,0.0,0.8,0.0,0.2
4,0.2702702702702703,0.6791808873720137,0.0,0.0,0.8,0.0,0.30000000000000004
4,0.2702702702702703,0.6723549488054608,0.0,0.0,0.8,0.1,0.1
4,0.24324324324324326,0.6791808873720137,0.0,0.0,0.8,0.1,0.2
4,0.36936936936936937,0.6655290102389079,0.0,0.0,0.9,0.0,0.1
4,0.26126126126126126,0.6791808873720137,0.0,0.0,0.9,0.0,0.2
4,0.27927927927927926,0.6791808873720137,0.0,0.0,0.9,0.1,0.1
4,0.35135135135135137,0.6825938566552902,0.0,0.0,1.0,0.0,0.1
4,0.6576576576576577,0.7030716723549488,0.0,0.1,0.0,0.0,0.9
4,0.34234234234234234,0.6655290102389079,0.0,0.1,0.0,0.0,1.0
4,0.5225225225225225,0.658703071672355,0.0,0.1,0.0,0.1,0.8
4,0.46846846846846846,0.6757679180887372,0.0,0.1,0.0,0.6000000000000001,0.30000000000000004
4,0.5585585585585585,0.6552901023890785,0.0,0.1,0.0,0.6000000000000001,0.4
4,0.2702702702702703,0.6791808873720137,0.0,0.1,0.1,0.0,0.7000000000000001
4,0.24324324324324326,0.6723549488054608,0.0,0.1,0.1,0.0,0.8
4,0.7567567567567568,0.6689419795221843,0.0,0.1,0.1,0.0,0.9
4,0.45045045045045046,0.6689419795221843,0.0,0.1,0.1,0.1,0.6000000000000001
4,0.2882882882882883,0.6791808873720137,0.0,0.1,0.1,0.1,0.7000000000000001
4,0.4774774774774775,0.6518771331058021,0.0,0.1,0.1,0.2,0.6000000000000001
4,0.7117117117117117,0.6552901023890785,0.0,0.1,0.1,0.30000000000000004,0.4
4,0.8108108108108109,0.6655290102389079,0.0,0.1,0.1,0.30000000000000004,0.6000000000000001
4,0.24324324324324326,0.6791808873720137,0.0,0.1,0.2,0.0,0.6000000000000001
4,0.2702702702702703,0.6791808873720137,0.0,0.1,0.2,0.0,0.7000000000000001
4,0.27927927927927926,0.7201365187713311,0.0,0.1,0.2,0.0,0.8
4,0.2702702702702703,0.6723549488054608,0.0,0.1,0.2,0.1,0.5
4,0.26126126126126126,0.6723549488054608,0.0,0.1,0.2,0.1,0.6000000000000001
4,0.5585585585585585,0.6689419795221843,0.0,0.1,0.2,0.1,0.7000000000000001
4,0.24324324324324326,0.6791808873720137,0.0,0.1,0.2,0.2,0.4
4,0.5945945945945946,0.6518771331058021,0.0,0.1,0.2,0.2,0.5
4,0.27927927927927926,0.6791808873720137,0.0,0.1,0.2,0.2,0.6000000000000001
4,0.5135135135135135,0.6518771331058021,0.0,0.1,0.2,0.30000000000000004,0.30000000000000004
4,0.2702702702702703,0.6723549488054608,0.0,0.1,0.2,0.30000000000000004,0.4
4,0.5765765765765766,0.6723549488054608,0.0,0.1,0.2,0.4,0.30000000000000004
4,0.24324324324324326,0.6621160409556314,0.0,0.1,0.2,0.4,0.4
4,0.3963963963963964,0.6655290102389079,0.0,0.1,0.2,0.6000000000000001,0.1
4,0.5945945945945946,0.6518771331058021,0.0,0.1,0.2,0.6000000000000001,0.2
4,0.26126126126126126,0.6791808873720137,0.0,0.1,0.30000000000000004,0.0,0.5
4,0.2702702702702703,0.6791808873720137,0.0,0.1,0.30000000000000004,0.0,0.6000000000000001
4,0.2702702702702703,0.6791808873720137,0.0,0.1,0.30000000000000004,0.0,0.7000000000000001
4,0.2702702702702703,0.6621160409556314,0.0,0.1,0.30000000000000004,0.1,0.4
4,0.2702702702702703,0.6791808873720137,0.0,0.1,0.30000000000000004,0.1,0.5
4,0.27927927927927926,0.6723549488054608,0.0,0.1,0.30000000000000004,0.1,0.6000000000000001
4,0.27927927927927926,0.6757679180887372,0.0,0.1,0.30000000000000004,0.2,0.4
4,0.24324324324324326,0.6723549488054608,0.0,0.1,0.30000000000000004,0.2,0.5
4,0.5315315315315315,0.7133105802047781,0.0,0.1,0.30000000000000004,0.30000000000000004,0.2
4,0.5765765765765766,0.6723549488054608,0.0,0.1,0.30000000000000004,0.30000000000000004,0.30000000000000004
4,0.5315315315315315,0.6655290102389079,0.0,0.1,0.30000000000000004,0.4,0.1
4,0.24324324324324326,0.6723549488054608,0.0,0.1,0.30000000000000004,0.4,0.30000000000000004
4,0.36936936936936937,0.658703071672355,0.0,0.1,0.30000000000000004,0.5,0.1
4,0.5765765765765766,0.658703071672355,0.0,0.1,0.30000000000000004,0.5,0.2
4,0.45045045045045046,0.6552901023890785,0.0,0.1,0.4,0.0,0.4
4,0.26126126126126126,0.6791808873720137,0.0,0.1,0.4,0.0,0.6000000000000001
4,0.26126126126126126,0.6723549488054608,0.0,0.1,0.4,0.1,0.30000000000000004
4,0.26126126126126126,0.6791808873720137,0.0,0.1,0.4,0.1,0.4
4,0.24324324324324326,0.6791808873720137,0.0,0.1,0.4,0.1,0.5
4,0.6756756756756757,0.6655290102389079,0.0,0.1,0.4,0.2,0.2
4,0.3153153153153153,0.7098976109215017,0.0,0.1,0.4,0.2,0.30000000000000004
4,0.26126126126126126,0.7201365187713311,0.0,0.1,0.4,0.2,0.4
4,0.26126126126126126,0.6723549488054608,0.0,0.1,0.4,0.30000000000000004,0.1
4,0.5135135135135135,0.6757679180887372,0.0,0.1,0.4,0.30000000000000004,0.2
4,0.6126126126126126,0.6552901023890785,0.0,0.1,0.4,0.30000000000000004,0.30000000000000004
4,0.26126126126126126,0.6996587030716723,0.0,0.1,0.4,0.4,0.2
4,0.4954954954954955,0.6757679180887372,0.0,0.1,0.4,0.6000000000000001,0.0
4,0.27927927927927926,0.7235494880546075,0.0,0.1,0.5,0.0,0.30000000000000004
4,0.27927927927927926,0.6791808873720137,0.0,0.1,0.5,0.0,0.4
4,0.2702702702702703,0.6791808873720137,0.0,0.1,0.5,0.0,0.5
4,0.24324324324324326,0.6621160409556314,0.0,0.1,0.5,0.1,0.2
4,0.2702702702702703,0.6791808873720137,0.0,0.1,0.5,0.1,0.30000000000000004
4,0.3783783783783784,0.6723549488054608,0.0,0.1,0.5,0.1,0.4
4,0.2702702702702703,0.6723549488054608,0.0,0.1,0.5,0.2,0.1
4,0.24324324324324326,0.6791808873720137,0.0,0.1,0.5,0.2,0.2
4,0.11711711711711711,0.6825938566552902,0.0,0.1,0.5,0.2,0.30000000000000004
4,0.4954954954954955,0.6723549488054608,0.0,0.1,0.5,0.30000000000000004,0.1
4,0.27927927927927926,0.6791808873720137,0.0,0.1,0.5,0.30000000000000004,0.2
4,0.27927927927927926,0.6723549488054608,0.0,0.1,0.6000000000000001,0.0,0.2
4,0.27927927927927926,0.7201365187713311,0.0,0.1,0.6000000000000001,0.0,0.30000000000000004
4,0.2702702702702703,0.6791808873720137,0.0,0.1,0.6000000000000001,0.0,0.4
4,0.34234234234234234,0.6791808873720137,0.0,0.1,0.6000000000000001,0.1,0.1
4,0.27927927927927926,0.6621160409556314,0.0,0.1,0.6000000000000001,0.1,0.2
4,0.2702702702702703,0.6757679180887372,0.0,0.1,0.6000000000000001,0.1,0.30000000000000004
4,0.38738738738738737,0.6723549488054608,0.0,0.1,0.6000000000000001,0.2,0.1
4,0.2702702702702703,0.6791808873720137,0.0,0.1,0.6000000000000001,0.2,0.2
4,0.2702702702702703,0.6757679180887372,0.0,0.1,0.6000000000000001,0.30000000000000004,0.1
4,0.26126126126126126,0.6791808873720137,0.0,0.1,0.7000000000000001,0.0,0.1
4,0.26126126126126126,0.6791808873720137,0.0,0.1,0.7000000000000001,0.0,0.2
4,0.2702702702702703,0.6791808873720137,0.0,0.1,0.7000000000000001,0.0,0.30000000000000004
4,0.27927927927927926,0.7508532423208191,0.0,0.1,0.7000000000000001,0.1,0.1
4,0.2702702702702703,0.6723549488054608,0.0,0.1,0.7000000000000001,0.1,0.2
4,0.2702702702702703,0.6791808873720137,0.0,0.1,0.7000000000000001,0.2,0.1
4,0.36936936936936937,0.6723549488054608,0.0,0.1,0.8,0.0,0.1
4,0.35135135135135137,0.6655290102389079,0.0,0.1,0.8,0.0,0.2
4,0.3153153153153153,0.6825938566552902,0.0,0.1,0.8,0.1,0.0
4,0.2882882882882883,0.6791808873720137,0.0,0.1,0.8,0.1,0.1
4,0.35135135135135137,0.6723549488054608,0.0,0.1,0.9,0.0,0.1
4,0.35135135135135137,0.689419795221843,0.0,0.2,0.0,0.0,0.7000000000000001
4,0.5675675675675675,0.6928327645051194,0.0,0.2,0.0,0.0,0.8
4,0.4864864864864865,0.6860068259385665,0.0,0.2,0.0,0.0,0.9
4,0.5315315315315315,0.6791808873720137,0.0,0.2,0.0,0.1,0.6000000000000001
4,0.5765765765765766,0.6757679180887372,0.0,0.2,0.0,0.1,0.7000000000000001
4,0.2882882882882883,0.7372013651877133,0.0,0.2,0.0,0.1,0.8
4,0.26126126126126126,0.6723549488054608,0.0,0.2,0.0,0.2,0.5
4,0.5675675675675675,0.658703071672355,0.0,0.2,0.0,0.2,0.7000000000000001
4,0.32432432432432434,0.6962457337883959,0.0,0.2,0.0,0.30000000000000004,0.4
4,0.6396396396396397,0.6791808873720137,0.0,0.2,0.0,0.4,0.30000000000000004
4,0.6126126126126126,0.6655290102389079,0.0,0.2,0.0,0.4,0.4
4,0.36036036036036034,0.6689419795221843,0.0,0.2,0.0,0.8,0.0
4,0.26126126126126126,0.6791808873720137,0.0,0.2,0.1,0.0,0.6000000000000001
4,0.2702702702702703,0.6791808873720137,0.0,0.2,0.1,0.0,0.7000000000000001
4,0.5315315315315315,0.7133105802047781,0.0,0.2,0.1,0.0,0.8
4,0.11711711711711711,0.6825938566552902,0.0,0.2,0.1,0.1,0.5
4,0.24324324324324326,0.6791808873720137,0.0,0.2,0.1,0.1,0.6000000000000001
4,0.11711711711711711,0.6825938566552902,0.0,0.2,0.1,0.1,0.7000000000000001
4,0.24324324324324326,0.6757679180887372,0.0,0.2,0.1,0.2,0.5
4,0.36036036036036034,0.6518771331058021,0.0,0.2,0.1,0.30000000000000004,0.4
4,0.3153153153153153,0.6723549488054608,0.0,0.2,0.1,0.30000000000000004,0.5
4,0.6036036036036037,0.6621160409556314,0.0,0.2,0.1,0.4,0.30000000000000004
4,0.5585585585585585,0.6518771331058021,0.0,0.2,0.1,0.5,0.1
4,0.8018018018018018,0.6723549488054608,0.0,0.2,0.1,0.7000000000000001,0.0
4,0.5405405405405406,0.6518771331058021,0.0,0.2,0.1,0.8,0.0
4,0.2702702702702703,0.6791808873720137,0.0,0.2,0.2,0.0,0.5
4,0.2882882882882883,0.6791808873720137,0.0,0.2,0.2,0.0,0.6000000000000001
4,0.26126126126126126,0.6791808873720137,0.0,0.2,0.2,0.0,0.7000000000000001
4,0.27927927927927926,0.6723549488054608,0.0,0.2,0.2,0.1,0.4
4,0.38738738738738737,0.6655290102389079,0.0,0.2,0.2,0.1,0.5
4,0.26126126126126126,0.6723549488054608,0.0,0.2,0.2,0.1,0.6000000000000001
4,0.5675675675675675,0.6689419795221843,0.0,0.2,0.2,0.2,0.30000000000000004
4,0.11711711711711711,0.6791808873720137,0.0,0.2,0.2,0.30000000000000004,0.2
4,0.4144144144144144,0.6791808873720137,0.0,0.2,0.2,0.30000000000000004,0.30000000000000004
4,0.24324324324324326,0.6791808873720137,0.0,0.2,0.2,0.30000000000000004,0.4
4,0.6576576576576577,0.7201365187713311,0.0,0.2,0.2,0.4,0.1
4,0.2702702702702703,0.6791808873720137,0.0,0.2,0.2,0.4,0.30000000000000004
4,0.13513513513513514,0.6791808873720137,0.0,0.2,0.2,0.5,0.2
4,0.26126126126126126,0.6791808873720137,0.0,0.2,0.30000000000000004,0.0,0.4
4,0.3333333333333333,0.7030716723549488,0.0,0.2,0.30000000000000004,0.0,0.5
4,0.26126126126126126,0.6791808873720137,0.0,0.2,0.30000000000000004,0.1,0.4
4,0.26126126126126126,0.6621160409556314,0.0,0.2,0.30000000000000004,0.1,0.5
4,0.24324324324324326,0.6791808873720137,0.0,0.2,0.30000000000000004,0.2,0.2
4,0.2702702702702703,0.6757679180887372,0.0,0.2,0.30000000000000004,0.2,0.30000000000000004
4,0.2702702702702703,0.6723549488054608,0.0,0.2,0.30000000000000004,0.2,0.4
4,0.3783783783783784,0.6655290102389079,0.0,0.2,0.30000000000000004,0.30000000000000004,0.1
4,0.2702702702702703,0.6723549488054608,0.0,0.2,0.30000000000000004,0.30000000000000004,0.2
4,0.35135135135135137,0.6791808873720137,0.0,0.2,0.30000000000000004,0.30000000000000004,0.30000000000000004
4,0.24324324324324326,0.6791808873720137,0.0,0.2,0.30000000000000004,0.4,0.1
4,0.8018018018018018,0.6518771331058021,0.0,0.2,0.30000000000000004,0.5,0.0
4,0.26126126126126126,0.6723549488054608,0.0,0.2,0.4,0.0,0.30000000000000004
4,0.3063063063063063,0.7098976109215017,0.0,0.2,0.4,0.0,0.4
4,0.24324324324324326,0.6791808873720137,0.0,0.2,0.4,0.0,0.5
4,0.32432432432432434,0.6791808873720137,0.0,0.2,0.4,0.1,0.2
4,0.2702702702702703,0.6791808873720137,0.0,0.2,0.4,0.1,0.30000000000000004
4,0.26126126126126126,0.6791808873720137,0.0,0.2,0.4,0.1,0.4
4,0.2972972972972973,0.6996587030716723,0.0,0.2,0.4,0.2,0.1
4,0.3333333333333333,0.6723549488054608,0.0,0.2,0.4,0.2,0.2
4,0.24324324324324326,0.6791808873720137,0.0,0.2,0.4,0.2,0.30000000000000004
4,0.26126126126126126,0.7201365187713311,0.0,0.2,0.4,0.30000000000000004,0.0
4,0.34234234234234234,0.6723549488054608,0.0,0.2,0.4,0.30000000000000004,0.1
4,0.2702702702702703,0.6791808873720137,0.0,0.2,0.4,0.30000000000000004,0.2
4,0.3063063063063063,0.7098976109215017,0.0,0.2,0.5,0.0,0.2
4,0.11711711711711711,0.6825938566552902,0.0,0.2,0.5,0.0,0.30000000000000004
4,0.26126126126126126,0.6791808873720137,0.0,0.2,0.5,0.0,0.4
4,0.46846846846846846,0.6723549488054608,0.0,0.2,0.5,0.1,0.1
4,0.34234234234234234,0.6791808873720137,0.0,0.2,0.5,0.1,0.2
4,0.27927927927927926,0.7508532423208191,0.0,0.2,0.5,0.1,0.30000000000000004
4,0.2972972972972973,0.6689419795221843,0.0,0.2,0.5,0.2,0.1
4,0.2702702702702703,0.6791808873720137,0.0,0.2,0.5,0.2,0.2
4,0.24324324324324326,0.6723549488054608,0.0,0.2,0.5,0.30000000000000004,0.1
4,0.6936936936936937,0.6552901023890785,0.0,0.2,0.5,0.4,0.0
4,0.25225225225225223,0.7201365187713311,0.0,0.2,0.6000000000000001,0.0,0.1
4,0.26126126126126126,0.6791808873720137,0.0,0.2,0.6000000000000001,0.0,0.2
4,0.26126126126126126,0.6791808873720137,0.0,0.2,0.6000000000000001,0.0,0.30000000000000004
4,0.3153153153153153,0.6825938566552902,0.0,0.2,0.6000000000000001,0.1,0.0
4,0.34234234234234234,0.6860068259385665,0.0,0.2,0.6000000000000001,0.1,0.1
4,0.26126126126126126,0.6723549488054608,0.0,0.2,0.6000000000000001,0.1,0.2
4,0.34234234234234234,0.6860068259385665,0.0,0.2,0.6000000000000001,0.2,0.1
4,0.26126126126126126,0.689419795221843,0.0,0.2,0.7000000000000001,0.0,0.1
4,0.26126126126126126,0.6791808873720137,0.0,0.2,0.7000000000000001,0.0,0.2
4,0.24324324324324326,0.6791808873720137,0.0,0.2,0.7000000000000001,0.1,0.1
4,0.3063063063063063,0.7098976109215017,0.0,0.2,0.8,0.0,0.0
4,0.3063063063063063,0.7098976109215017,0.0,0.2,0.8,0.0,0.1
4,0.46846846846846846,0.7030716723549488,0.0,0.30000000000000004,0.0,0.0,0.6000000000000001
4,0.26126126126126126,0.6791808873720137,0.0,0.30000000000000004,0.0,0.0,0.7000000000000001
4,0.25225225225225223,0.7201365187713311,0.0,0.30000000000000004,0.0,0.0,0.8
4,0.46846846846846846,0.7030716723549488,0.0,0.30000000000000004,0.0,0.1,0.5
4,0.44144144144144143,0.6552901023890785,0.0,0.30000000000000004,0.0,0.1,0.6000000000000001
4,0.44144144144144143,0.6689419795221843,0.0,0.30000000000000004,0.0,0.1,0.7000000000000001
4,0.6126126126126126,0.6825938566552902,0.0,0.30000000000000004,0.0,0.2,0.4
4,0.3783783783783784,0.6791808873720137,0.0,0.30000000000000004,0.0,0.2,0.5
4,0.4594594594594595,0.6757679180887372,0.0,0.30000000000000004,0.0,0.30000000000000004,0.4
4,0.26126126126126126,0.6723549488054608,0.0,0.30000000000000004,0.0,0.30000000000000004,0.5
4,0.45045045045045046,0.6791808873720137,0.0,0.30000000000000004,0.0,0.4,0.30000000000000004
4,0.3333333333333333,0.7030716723549488,0.0,0.30000000000000004,0.0,0.5,0.2
4,0.5405405405405406,0.6791808873720137,0.0,0.30000000000000004,0.0,0.6000000000000001,0.1
4,0.45045045045045046,0.6552901023890785,0.0,0.30000000000000004,0.0,0.6000000000000001,0.2
4,0.5495495495495496,0.6689419795221843,0.0,0.30000000000000004,0.1,0.0,0.5
4,0.2702702702702703,0.6791808873720137,0.0,0.30000000000000004,0.1,0.0,0.6000000000000001
4,0.26126126126126126,0.6791808873720137,0.0,0.30000000000000004,0.1,0.0,0.7000000000000001
4,0.4144144144144144,0.6723549488054608,0.0,0.30000000000000004,0.1,0.1,0.4
4,0.24324324324324326,0.6791808873720137,0.0,0.30000000000000004,0.1,0.1,0.5
4,0.5675675675675675,0.6962457337883959,0.0,0.30000000000000004,0.1,0.1,0.6000000000000001
4,0.6576576576576577,0.6996587030716723,0.0,0.30000000000000004,0.1,0.2,0.30000000000000004
4,0.5765765765765766,0.6689419795221843,0.0,0.30000000000000004,0.1,0.2,0.4
4,0.7117117117117117,0.7201365187713311,0.0,0.30000000000000004,0.1,0.2,0.5
4,0.5675675675675675,0.6621160409556314,0.0,0.30000000000000004,0.1,0.30000000000000004,0.2
4,0.5405405405405406,0.6621160409556314,0.0,0.30000000000000004,0.1,0.30000000000000004,0.30000000000000004
4,0.5675675675675675,0.689419795221843,0.0,0.30000000000000004,0.1,0.30000000000000004,0.4
4,0.4864864864864865,0.6552901023890785,0.0,0.30000000000000004,0.1,0.5,0.2
4,0.5585585585585585,0.6552901023890785,0.0,0.30000000000000004,0.1,0.7000000000000001,0.0
4,0.26126126126126126,0.6791808873720137,0.0,0.30000000000000004,0.2,0.0,0.4
4,0.7747747747747747,0.6825938566552902,0.0,0.30000000000000004,0.2,0.0,0.5
4,0.26126126126126126,0.6723549488054608,0.0,0.30000000000000004,0.2,0.0,0.6000000000000001
4,0.35135135135135137,0.6791808873720137,0.0,0.30000000000000004,0.2,0.1,0.30000000000000004
4,0.3063063063063063,0.7098976109215017,0.0,0.30000000000000004,0.2,0.1,0.4
4,0.2702702702702703,0.6791808873720137,0.0,0.30000000000000004,0.2,0.1,0.5
4,0.2702702702702703,0.6723549488054608,0.0,0.30000000000000004,0.2,0.2,0.2
4,0.24324324324324326,0.7167235494880546,0.0,0.30000000000000004,0.2,0.2,0.30000000000000004
4,0.5675675675675675,0.689419795221843,0.0,0.30000000000000004,0.2,0.2,0.4
4,0.6036036036036037,0.6621160409556314,0.0,0.30000000000000004,0.2,0.30000000000000004,0.1
4,0.5225225225225225,0.6552901023890785,0.0,0.30000000000000004,0.2,0.30000000000000004,0.2
4,0.26126126126126126,0.6791808873720137,0.0,0.30000000000000004,0.2,0.30000000000000004,0.30000000000000004
4,0.35135135135135137,0.7064846416382252,0.0,0.30000000000000004,0.2,0.5,0.1
4,0.2702702702702703,0.6791808873720137,0.0,0.30000000000000004,0.30000000000000004,0.0,0.30000000000000004
4,0.26126126126126126,0.689419795221843,0.0,0.30000000000000004,0.30000000000000004,0.0,0.4
4,0.2702702702702703,0.6791808873720137,0.0,0.30000000000000004,0.30000000000000004,0.0,0.5
4,0.6216216216216216,0.7167235494880546,0.0,0.30000000000000004,0.30000000000000004,0.1,0.2
4,0.2882882882882883,0.7030716723549488,0.0,0.30000000000000004,0.30000000000000004,0.1,0.30000000000000004
4,0.5675675675675675,0.6860068259385665,0.0,0.30000000000000004,0.30000000000000004,0.1,0.4
4,0.24324324324324326,0.6723549488054608,0.0,0.30000000000000004,0.30000000000000004,0.2,0.1
4,0.2702702702702703,0.6723549488054608,0.0,0.30000000000000004,0.30000000000000004,0.2,0.2
4,0.26126126126126126,0.6791808873720137,0.0,0.30000000000000004,0.30000000000000004,0.2,0.30000000000000004
4,0.2702702702702703,0.6723549488054608,0.0,0.30000000000000004,0.30000000000000004,0.30000000000000004,0.1
4,0.26126126126126126,0.6791808873720137,0.0,0.30000000000000004,0.30000000000000004,0.30000000000000004,0.2
4,0.5135135135135135,0.6825938566552902,0.0,0.30000000000000004,0.30000000000000004,0.4,0.0
4,0.2972972972972973,0.6689419795221843,0.0,0.30000000000000004,0.30000000000000004,0.4,0.1
4,0.26126126126126126,0.6791808873720137,0.0,0.30000000000000004,0.4,0.0,0.2
4,0.38738738738738737,0.6928327645051194,0.0,0.30000000000000004,0.4,0.0,0.30000000000000004
4,0.3333333333333333,0.689419795221843,0.0,0.30000000000000004,0.4,0.0,0.4
4,0.34234234234234234,0.6791808873720137,0.0,0.30000000000000004,0.4,0.1,0.1
4,0.2702702702702703,0.6791808873720137,0.0,0.30000000000000004,0.4,0.1,0.2
4,0.34234234234234234,0.7133105802047781,0.0,0.30000000000000004,0.4,0.1,0.30000000000000004
4,0.38738738738738737,0.6791808873720137,0.0,0.30000000000000004,0.4,0.2,0.0
4,0.3063063063063063,0.7337883959044369,0.0,0.30000000000000004,0.4,0.2,0.1
4,0.3063063063063063,0.7337883959044369,0.0,0.30000000000000004,0.4,0.2,0.2
4,0.46846846846846846,0.6655290102389079,0.0,0.30000000000000004,0.4,0.30000000000000004,0.0
4,0.7027027027027027,0.6996587030716723,0.0,0.30000000000000004,0.4,0.30000000000000004,0.1
4,0.35135135135135137,0.6757679180887372,0.0,0.30000000000000004,0.4,0.4,0.0
4,0.25225225225225223,0.7201365187713311,0.0,0.30000000000000004,0.5,0.0,0.1
4,0.16216216216216217,0.7064846416382252,0.0,0.30000000000000004,0.5,0.0,0.2
4,0.3153153153153153,0.6825938566552902,0.0,0.30000000000000004,0.5,0.0,0.30000000000000004
4,0.3063063063063063,0.7406143344709898,0.0,0.30000000000000004,0.5,0.1,0.0
4,0.26126126126126126,0.7201365187713311,0.0,0.30000000000000004,0.5,0.1,0.1
4,0.3153153153153153,0.7133105802047781,0.0,0.30000000000000004,0.5,0.1,0.2
4,0.5135135135135135,0.7064846416382252,0.0,0.30000000000000004,0.5,0.2,0.1
4,0.3063063063063063,0.7406143344709898,0.0,0.30000000000000004,0.6000000000000001,0.0,0.0
4,0.35135135135135137,0.689419795221843,0.0,0.30000000000000004,0.6000000000000001,0.0,0.1
4,0.38738738738738737,0.6928327645051194,0.0,0.30000000000000004,0.6000000000000001,0.0,0.2
4,0.27927927927927926,0.7508532423208191,0.0,0.30000000000000004,0.6000000000000001,0.1,0.1
4,0.35135135135135137,0.689419795221843,0.0,0.30000000000000004,0.6000000000000001,0.2,0.0
4,0.2882882882882883,0.6825938566552902,0.0,0.30000000000000004,0.7000000000000001,0.0,0.0
4,0.27927927927927926,0.7235494880546075,0.0,0.30000000000000004,0.7000000000000001,0.0,0.1
4,0.2882882882882883,0.7337883959044369,0.0,0.30000000000000004,0.7000000000000001,0.1,0.0
4,0.2882882882882883,0.7030716723549488,0.0,0.30000000000000004,0.8,0.0,0.0
4,0.27927927927927926,0.7508532423208191,0.0,0.4,0.0,0.0,0.5
4,0.5675675675675675,0.6962457337883959,0.0,0.4,0.0,0.0,0.6000000000000001
4,0.26126126126126126,0.689419795221843,0.0,0.4,0.0,0.1,0.4
4,0.6036036036036037,0.6825938566552902,0.0,0.4,0.0,0.1,0.5
4,0.11711711711711711,0.6825938566552902,0.0,0.4,0.0,0.1,0.6000000000000001
4,0.25225225225225223,0.689419795221843,0.0,0.4,0.0,0.2,0.30000000000000004
